carat,cut,clarity,depth,table,price,x,y,z
0.84,4,2,80,49,2847,241,244,155
0.72,2,2,88,39,605,68,216,133
0.76,3,2,79,69,2847,224,219,142
0.7,4,7,97,69,2848,192,199,136
0.54,2,7,83,39,605,68,65,105
0.75,0,3,114,49,2848,205,203,151
0.79,1,2,109,19,2849,217,215,156
0.74,4,4,99,59,2849,206,204,143
0.7,4,5,78,79,2850,205,208,132
0.7,2,5,76,69,2850,200,210,130
0.75,2,2,83,39,2850,214,218,141
1.2,4,0,99,79,2850,306,299,205
0.8,4,2,102,49,2851,220,213,152
0.66,2,4,89,39,2851,185,188,126
0.3,4,3,78,107,2851,253,239,51
0.86,3,2,95,69,2851,235,229,158
0.74,2,2,78,49,2851,216,212,137
0.58,4,1,74,69,2852,168,174,108
0.78,2,4,83,49,2852,219,223,144
0.74,2,2,81,29,2852,216,217,140
0.73,2,2,95,29,2852,201,210,141
0.91,4,2,103,49,2852,243,239,168
0.71,3,5,94,59,2853,198,201,137
0.71,1,4,103,29,2853,195,197,140
0.79,2,3,96,49,2853,221,216,150
0.79,3,3,68,79,2853,238,235,144
0.71,3,2,95,59,2853,204,197,138
0.82,3,4,87,59,2853,230,228,151
0.78,4,4,87,50,2854,218,226,147
0.7,4,4,92,39,2854,195,201,135
1.12,3,0,59,89,2854,309,307,182
0.73,3,5,88,49,2854,217,207,141
0.91,0,5,112,99,2854,237,235,170
0.91,0,5,122,79,2854,235,232,175
0.91,1,5,110,59,2854,243,241,173
0.91,0,2,126,59,2854,235,233,177
0.7,3,4,52,69,2854,222,214,124
0.68,3,7,85,49,2854,198,195,130
0.73,4,5,93,49,2855,201,206,139
1.03,1,2,104,49,2855,269,261,185
0.74,3,5,92,49,2855,211,205,141
0.98,0,3,10,116,2855,313,306,142
1.02,0,2,7,107,2856,315,309,147
1.0,0,3,146,89,2856,227,221,184
1.02,2,3,84,29,2856,280,275,179
0.6,2,7,76,49,2856,175,180,113
0.8,2,3,84,39,2856,228,233,150
0.97,2,0,75,39,2856,274,273,171
1.0,0,2,147,99,2856,250,235,197
0.26,2,4,91,49,556,36,39,34
0.26,2,4,89,39,556,40,43,36
0.36,2,2,87,29,556,88,90,64
0.34,1,5,43,89,556,91,97,47
0.34,1,2,101,49,556,75,78,63
0.34,1,2,103,29,556,75,78,64
0.34,1,2,102,29,556,75,77,63
0.34,4,5,64,99,556,85,87,52
0.34,2,2,90,19,556,78,81,60
0.32,1,5,109,19,556,65,68,60
0.3,2,6,84,29,605,68,72,51
0.31,2,6,81,39,557,67,69,49
0.31,2,6,91,19,557,68,71,54
0.31,2,6,88,19,557,68,71,53
0.31,2,6,95,9,557,64,66,53
0.31,2,6,90,9,557,67,69,53
0.31,2,5,90,15,557,63,66,51
0.31,2,4,84,27,557,66,68,50
0.31,2,4,86,21,557,64,68,50
0.33,3,3,62,69,557,83,81,49
0.33,3,3,91,59,557,74,71,56
0.33,3,3,94,59,557,73,71,57
0.33,2,3,87,39,557,76,72,55
0.33,3,3,98,59,557,73,71,59
0.33,3,4,96,59,557,72,69,57
0.33,3,4,83,89,557,77,70,53
0.33,2,4,89,29,557,75,72,56
0.33,2,2,98,49,557,70,68,57
0.33,1,2,104,9,557,74,71,62
0.33,3,2,72,69,557,85,81,54
1.0,0,3,129,39,2856,252,228,186
0.77,3,2,76,69,2856,223,217,139
0.77,3,2,78,59,2856,225,221,142
0.7,1,7,69,107,2857,199,202,123
0.9,4,3,99,59,2857,239,234,163
0.72,2,2,91,49,2857,207,201,138
0.9,3,5,87,69,2857,251,246,163
0.72,3,2,89,59,2857,207,204,138
0.7,2,7,89,39,2858,194,202,133
0.81,4,2,81,49,2858,233,237,151
0.81,4,2,85,49,2858,231,237,153
0.3,2,5,78,39,2858,68,200,130
0.7,3,5,82,69,2858,204,201,132
0.71,3,5,83,79,2858,207,199,133
0.71,4,5,103,69,2858,199,190,139
0.92,3,2,97,59,2858,253,250,171
0.76,2,2,95,39,605,68,65,51
0.73,2,2,83,39,2858,215,211,51
0.71,3,5,72,99,2858,205,203,127
0.7,1,7,104,99,2858,192,189,137
0.9,0,3,113,39,2858,237,232,170
0.71,0,5,37,113,2858,220,215,115
0.7,2,5,78,49,2859,207,205,132
0.7,3,5,92,39,2859,203,197,136
0.77,3,4,77,79,2859,222,219,140
0.71,2,4,83,39,2859,205,209,135
0.7,3,5,64,89,2859,211,208,126
0.75,0,4,26,119,2859,240,229,118
0.83,3,3,60,79,2859,248,244,145
0.71,4,5,81,89,2860,199,204,131
0.9,4,3,104,59,2860,238,242,168
0.6,2,7,87,28,2860,172,175,116
0.71,3,4,97,49,2860,197,191,135
0.53,2,6,82,49,2860,154,151,101
0.71,3,2,75,59,2861,226,209,137
0.62,2,2,84,39,2861,68,179,118
0.62,2,7,84,39,2861,179,182,119
0.9,3,2,98,59,2861,240,233,162
0.62,0,1,69,89,2861,184,187,114
0.82,3,3,85,69,2861,232,229,151
0.66,3,4,78,59,2861,198,188,124
0.7,2,2,88,29,605,198,203,51
0.8,4,2,94,59,2862,221,223,151
0.8,4,3,93,69,2862,219,223,150
0.79,3,2,91,19,2862,228,222,151
0.71,4,6,100,79,2862,196,192,137
0.7,2,5,79,49,2862,202,205,131
0.7,4,5,55,107,2862,204,200,116
0.79,3,4,68,79,2862,238,230,145
0.7,3,5,63,69,2862,213,208,126
1.22,3,0,77,49,2862,324,320,203
1.01,0,3,144,49,2862,252,243,200
0.73,3,5,93,89,2862,209,195,140
0.91,1,5,111,59,2863,236,241,171
0.71,2,2,76,39,2863,211,208,133
0.83,3,2,91,59,2863,232,228,154
0.84,2,3,91,69,605,237,233,157
0.71,3,2,78,89,2863,213,206,134
0.71,3,2,65,69,2863,213,211,128
0.71,3,2,85,39,2863,211,199,135
0.71,2,2,85,49,2863,206,201,134
0.71,3,2,82,59,2863,210,206,135
0.71,3,2,74,59,2863,210,208,131
0.91,3,2,63,99,2863,271,250,155
0.9,3,5,66,99,2863,255,253,153
0.71,3,7,83,99,2863,205,199,132
0.71,3,2,59,89,2863,215,211,125
0.72,2,5,63,49,2863,222,217,131
0.72,3,2,77,79,2863,209,205,132
0.71,2,5,78,29,2863,210,206,133
0.81,2,3,71,49,2864,238,236,146
0.83,4,5,84,59,2865,236,239,154
0.73,3,2,76,29,2865,218,212,136
0.56,4,6,88,39,2866,156,161,108
0.56,4,6,86,29,2866,158,162,108
0.71,2,4,90,29,2866,205,201,137
0.7,2,6,91,59,2866,197,201,135
0.96,3,2,81,59,2866,270,262,170
0.71,4,6,97,49,2867,198,200,138
0.7,2,5,92,49,2867,199,192,133
0.3,2,6,72,39,2867,209,212,131
0.8,3,5,80,9,2867,236,229,149
0.95,3,3,52,49,2867,280,273,158
0.82,2,3,91,39,2867,230,226,153
0.52,2,6,80,39,2867,152,150,99
0.82,2,3,85,9,2867,243,232,155
0.82,2,3,91,39,2867,233,227,154
0.82,3,3,65,49,2867,245,244,147
0.8,2,2,81,49,2867,227,222,145
0.96,0,3,150,89,2867,238,219,192
0.72,2,4,92,29,2868,203,206,139
0.62,2,1,73,49,2868,183,187,116
0.79,3,3,78,59,2868,227,221,143
0.75,4,2,99,39,2868,209,201,143
1.08,3,0,87,79,2869,286,280,185
0.72,2,2,76,29,2869,208,215,134
0.62,2,1,86,39,2869,174,178,118
0.73,2,7,81,49,2869,215,212,138
0.72,2,7,77,49,2869,210,208,133
0.52,3,7,86,79,2870,147,144,99
0.83,2,3,90,49,2870,231,237,156
0.64,3,7,89,59,2870,187,182,125
0.3,2,2,93,49,2870,68,221,51
0.74,2,2,89,39,2870,208,214,141
0.72,2,2,83,39,2870,203,210,135
0.82,2,5,63,49,2870,243,241,144
0.73,3,2,81,39,2870,68,209,51
1.04,3,0,84,89,2870,278,277,179
0.73,4,2,81,59,2871,207,214,136
0.73,1,2,104,49,2871,201,203,144
0.9,3,2,96,69,2871,244,235,163
0.75,2,2,86,29,2871,214,216,142
0.79,2,2,94,29,2871,222,226,152
0.7,1,2,93,46,2872,190,193,132
0.75,4,2,75,29,2872,218,223,139
1.02,2,0,85,39,2872,275,281,180
0.7,4,3,58,39,2872,210,212,123
0.7,2,2,86,39,2872,194,204,132
0.7,1,2,82,110,2872,197,202,130
0.7,2,2,82,19,2872,202,206,133
0.7,2,2,75,39,2872,203,206,129
0.7,4,2,70,79,2872,206,213,129
0.72,4,5,51,49,2872,220,225,126
0.74,2,2,91,59,2872,205,209,140
0.84,1,2,119,29,2872,219,228,167
0.76,4,5,88,59,2873,211,217,143
0.77,4,2,100,59,2873,211,215,149
0.76,2,3,96,39,2873,209,213,145
1.0,2,3,85,39,2873,276,273,178
1.0,0,2,123,99,2873,245,239,182
0.9,0,2,125,59,2873,234,232,176
0.9,3,2,86,59,2873,247,245,161
0.9,1,2,108,89,2873,231,227,164
0.9,0,2,121,89,2873,229,225,170
0.9,0,2,126,39,2873,232,227,175
0.9,3,2,77,89,2873,257,254,161
0.78,3,5,94,59,2874,222,213,148
0.71,3,5,80,69,2874,200,205,131
0.7,3,4,58,69,2874,210,208,122
0.7,3,4,76,99,2874,202,198,127
0.7,3,7,86,59,2874,198,194,130
0.7,2,4,78,29,2874,208,204,132
0.7,2,4,84,29,2874,206,202,134
0.7,2,4,92,39,2874,200,196,135
0.7,3,7,97,69,2874,199,192,136
1.0,0,3,145,79,2875,242,229,191
0.77,2,2,92,39,2875,215,221,147
1.0,0,4,123,29,2875,261,257,193
1.0,0,2,131,89,2875,239,235,183
1.0,0,3,163,29,2875,248,242,208
0.73,3,4,94,79,2876,199,206,139
0.79,3,5,74,9,2876,235,229,145
0.72,4,4,90,19,2877,205,207,138
0.3,2,2,92,39,2877,68,201,138
0.3,2,5,91,39,605,68,214,143
0.7,1,6,95,39,2877,191,197,134
0.7,1,4,59,99,2877,213,217,125
0.79,4,2,96,69,2878,217,220,150
0.79,4,2,95,79,2878,213,220,148
0.79,4,3,65,59,2878,231,239,141
0.71,2,5,83,29,2878,207,209,136
0.79,2,2,96,39,2878,219,221,151
0.73,4,2,82,39,2879,212,217,139
0.3,3,2,71,99,2879,68,184,51
0.7,3,4,72,79,2879,204,201,126
0.71,3,4,95,59,2879,202,198,138
0.84,2,3,78,39,2879,244,242,154
0.84,2,3,91,29,2879,239,235,158
1.02,2,3,71,19,2879,284,282,174
0.72,0,4,37,118,2879,224,208,114
0.72,2,4,88,39,2879,207,204,137
0.92,4,3,55,89,2880,265,275,156
0.74,4,2,107,49,2880,203,205,147
0.7,2,6,88,29,2881,205,202,136
0.71,4,5,68,69,2881,215,214,131
1.05,3,0,88,69,2881,281,279,184
0.7,4,1,96,39,2882,193,196,135
0.54,2,6,86,39,2882,154,157,105
0.73,3,5,67,59,2882,218,215,132
0.88,0,2,34,113,2882,270,264,141
0.73,3,5,55,49,2882,228,223,130
0.72,2,2,86,39,2883,206,212,138
0.9,1,3,95,110,2883,240,232,160
0.9,0,3,118,89,2883,232,227,170
1.03,0,3,121,29,2884,263,259,193
0.3,2,2,88,39,2885,68,232,51
1.01,3,2,95,79,2885,267,259,177
0.77,2,3,83,29,2885,221,224,145
0.8,0,2,31,107,2885,253,246,129
0.3,2,2,137,39,2885,68,221,180
0.73,2,2,82,39,2886,210,212,137
0.72,2,2,95,29,2886,195,200,136
0.71,4,2,92,19,2887,202,210,140
0.7,3,4,94,69,2887,197,200,136
0.79,2,4,85,69,2888,224,227,148
0.72,4,7,93,59,2889,199,203,137
0.7,4,5,103,19,2889,193,197,139
0.3,4,2,88,59,2889,195,65,135
0.9,1,3,103,59,2889,240,246,169
0.71,4,4,96,39,2889,200,203,139
0.5,2,7,90,19,2889,139,143,51
0.5,2,7,90,19,2889,140,142,98
0.74,2,2,80,39,2889,214,218,139
0.77,3,5,86,39,2889,225,221,147
0.77,3,2,66,89,2889,230,226,138
0.3,2,2,83,39,2890,238,232,51
0.8,2,2,92,49,2890,221,218,148
0.8,3,2,83,79,2890,228,225,147
0.8,1,2,106,69,2890,218,214,154
0.66,2,6,83,39,2890,192,189,125
0.71,4,5,80,59,2891,202,210,133
0.3,2,2,88,39,605,204,65,51
0.71,2,5,84,39,2891,205,207,135
0.71,2,5,95,39,2891,202,206,140
0.72,2,2,79,39,2891,209,212,135
0.71,1,5,91,89,2891,201,204,137
0.86,2,3,86,29,2892,243,246,160
1.19,0,0,119,69,2892,293,287,211
0.71,4,4,94,29,2893,197,202,137
0.82,4,3,93,39,2893,230,236,157
0.71,2,7,83,49,2893,204,206,134
0.75,2,5,93,49,2893,209,214,144
0.7,4,6,60,79,2893,218,209,126
0.8,2,3,88,29,2893,68,65,150
0.82,1,3,67,99,2893,233,236,142
0.82,4,2,102,29,2893,231,224,159
0.82,3,2,67,69,2893,240,238,145
0.81,4,3,92,49,2894,222,230,152
0.81,2,3,88,39,2894,68,65,153
0.76,2,2,82,39,2894,219,223,143
0.71,4,5,77,39,2895,206,209,132
0.7,2,4,86,69,2895,197,207,134
0.7,2,7,89,9,2895,202,206,137
0.74,4,4,66,59,2896,216,220,132
0.77,4,5,81,79,2896,212,222,140
0.77,4,5,51,107,2896,231,237,132
0.53,2,6,84,39,2896,149,155,102
0.79,2,2,83,39,2896,222,227,146
0.73,2,3,83,29,2896,213,217,140
0.77,2,3,89,39,2896,214,220,145
0.77,3,2,77,59,2896,225,219,141
1.01,4,0,99,49,2896,270,267,184
1.01,2,0,83,49,2896,277,277,178
0.6,4,7,74,49,2897,179,182,114
0.76,3,2,79,59,2897,222,216,140
0.54,2,7,82,7,2897,161,165,107
0.72,2,2,88,39,605,68,205,138
0.72,1,4,62,89,2897,213,220,129
0.74,3,5,86,59,2897,212,208,139
1.12,3,3,74,69,2898,299,293,185
0.75,2,2,91,29,2898,214,211,143
0.77,2,2,94,49,2898,223,212,148
0.98,1,3,47,39,2898,282,279,157
0.79,2,2,79,49,2898,229,224,145
0.79,2,2,91,49,2898,221,216,147
0.79,2,2,91,49,2898,221,216,147
0.79,2,2,91,49,2898,221,216,147
0.79,2,2,91,49,2898,221,216,147
0.79,2,2,91,49,2898,221,216,147
0.7,1,6,67,89,2899,206,212,127
0.7,4,2,87,59,2900,202,203,135
0.72,3,4,95,59,2900,199,196,136
0.8,3,2,95,59,2901,222,224,152
0.3,2,3,98,39,2901,68,221,154
0.81,3,3,93,69,2901,228,221,152
0.74,2,5,87,49,2901,212,209,140
0.73,3,5,88,79,2902,207,204,137
0.73,2,5,82,29,2902,213,211,138
0.75,2,2,84,29,2902,213,217,141
0.71,0,5,114,69,2902,193,190,143
0.71,3,5,64,79,2902,216,211,128
0.75,3,2,96,79,2903,209,205,143
0.75,2,2,91,49,2903,214,211,143
0.72,2,2,87,29,2903,209,206,138
0.72,3,2,82,69,2903,210,202,134
0.72,3,5,79,69,2903,211,206,134
0.79,4,2,98,19,2904,222,225,154
0.79,4,3,96,49,2904,216,221,150
0.7,4,4,52,69,2904,214,222,124
0.62,2,7,88,39,2904,179,183,122
0.7,4,7,61,99,2905,209,213,125
0.7,4,7,102,69,2905,193,195,138
0.7,4,7,101,69,2905,190,193,136
0.71,4,5,89,59,2905,196,202,134
0.3,2,4,80,39,605,68,248,51
0.53,2,6,88,39,2905,147,152,51
0.91,4,2,103,59,2905,248,244,171
0.95,1,3,106,49,2905,254,245,175
0.91,3,2,96,69,2905,250,246,168
0.74,4,5,92,49,2906,205,211,141
0.8,2,4,90,59,2906,223,226,150
0.3,1,2,88,39,605,68,207,142
0.61,2,7,92,18,2907,173,174,119
0.61,2,7,92,15,2907,173,176,120
0.61,2,7,89,21,2907,174,176,119
0.72,2,6,96,49,2907,199,203,139
0.7,2,5,91,9,2907,200,204,137
0.71,2,4,87,39,2907,201,205,135
0.79,2,2,71,79,2907,229,234,143
0.72,2,2,94,39,2907,201,204,139
0.33,2,3,97,29,557,77,72,60
0.39,2,3,83,49,558,97,101,69
0.32,2,2,81,29,558,72,77,53
0.25,3,4,80,69,558,36,33,28
0.25,1,4,104,49,558,35,32,37
0.25,3,4,75,69,558,44,42,31
0.25,2,2,88,39,605,35,65,51
0.31,3,5,76,59,558,68,65,46
0.31,3,5,66,79,558,73,69,44
0.31,4,5,100,29,558,71,61,56
0.31,3,5,91,49,558,66,63,51
0.31,3,2,55,79,558,78,74,42
0.31,2,2,95,59,558,68,62,52
0.31,2,3,85,39,558,71,66,51
0.31,2,3,69,49,558,75,72,47
0.31,2,3,81,29,558,68,65,48
0.31,3,5,76,79,558,73,68,48
0.31,2,5,67,49,558,71,69,44
0.31,2,5,88,79,558,68,65,51
0.31,3,5,79,59,558,69,67,48
0.3,2,5,88,39,605,65,65,51
0.31,4,5,99,19,558,65,62,54
0.31,3,5,91,79,558,63,62,50
0.31,3,2,85,69,558,70,67,51
0.31,3,2,78,89,558,70,64,47
0.31,1,2,104,49,558,62,59,54
0.31,3,2,92,49,558,66,62,51
0.3,2,2,88,39,558,68,59,51
0.31,2,2,97,39,558,62,58,51
0.31,3,3,77,79,558,69,66,47
0.82,4,2,104,39,2908,221,226,158
0.73,2,4,83,29,2908,211,215,139
0.7,3,5,78,79,2909,206,201,130
0.7,3,5,77,49,2909,202,200,128
0.71,2,4,80,39,2909,207,212,135
0.3,2,4,87,39,2909,201,65,135
0.9,2,3,87,49,2909,250,245,162
0.71,4,4,97,49,2910,191,197,135
1.05,3,3,51,49,2911,303,299,171
0.59,2,7,79,49,2911,170,172,111
0.71,2,5,74,39,2911,207,211,131
0.77,1,5,71,89,2911,220,227,138
0.73,1,5,110,19,2912,199,203,147
0.7,1,5,55,107,2912,200,204,116
0.73,1,5,100,39,2912,206,207,145
0.8,3,2,80,79,2912,228,226,146
1.0,0,3,120,19,2912,261,254,190
1.0,0,2,128,39,2912,262,256,195
1.0,0,3,138,29,2912,256,244,198
0.7,4,5,75,79,2913,203,205,129
0.71,3,2,82,59,2913,206,210,135
0.71,3,3,76,69,2913,201,205,129
0.71,3,2,74,59,2913,208,210,131
0.71,4,2,85,39,2913,199,211,135
0.71,2,2,85,49,2913,201,206,134
0.71,3,2,65,69,2913,211,213,128
0.91,3,3,88,69,2913,249,255,166
0.83,3,2,90,69,2913,236,228,155
0.85,2,3,88,49,2913,241,234,157
0.8,4,2,103,29,2914,217,220,154
0.73,2,2,82,59,2914,207,211,136
0.83,4,5,88,29,2915,234,238,155
0.77,4,2,104,49,2915,210,219,152
0.8,4,3,88,29,2915,225,233,151
0.71,2,5,90,39,2915,205,202,137
0.73,4,4,76,49,2916,211,214,135
0.93,2,2,88,49,2917,253,258,168
0.74,3,4,93,79,2917,209,205,141
0.7,2,5,93,59,2917,194,198,134
0.3,2,5,80,39,605,68,65,51
0.71,4,5,63,59,2918,213,218,129
0.8,4,5,80,9,2918,229,237,149
0.71,2,6,89,19,2918,201,207,137
0.3,2,2,86,29,2918,206,210,137
0.83,4,3,99,49,2918,226,221,155
0.3,4,4,88,39,605,68,65,133
0.8,4,2,93,39,2919,223,227,152
0.73,3,7,90,39,2919,210,206,140
0.7,1,4,106,59,2919,192,189,138
0.73,2,4,87,29,605,68,65,139
0.73,2,7,87,29,2919,214,208,140
0.71,3,4,65,49,2920,218,209,129
0.72,2,2,78,29,2920,209,216,136
0.71,3,4,59,69,2920,219,214,127
0.71,2,4,94,29,2920,202,198,137
0.74,4,7,73,79,2921,210,212,132
0.71,4,5,67,69,2921,208,212,128
0.71,4,5,75,79,2921,206,209,131
0.71,4,2,69,79,2921,207,210,128
0.65,2,7,81,39,2921,189,192,124
0.9,0,5,109,115,2921,235,229,166
0.71,4,5,105,59,2922,191,195,139
0.71,4,5,101,69,2922,193,197,138
0.3,2,2,65,39,2922,68,207,51
0.53,2,6,84,39,2922,155,149,102
0.77,2,3,74,39,2922,226,221,140
0.72,2,2,98,49,2923,200,65,141
0.72,4,5,100,59,2923,198,203,141
0.7,4,2,86,69,2923,194,200,131
0.75,4,2,91,59,2923,209,212,142
0.75,4,2,83,59,2923,213,217,140
0.87,2,2,93,49,2923,244,238,162
0.71,2,4,92,19,2923,202,205,138
0.77,2,3,70,39,2923,229,236,143
0.78,2,2,79,39,2923,225,229,145
0.75,1,2,51,79,2923,225,230,129
0.9,3,5,55,79,2923,266,260,151
0.7,2,4,83,39,2924,202,206,133
0.8,4,2,50,107,2925,238,235,133
0.7,4,4,113,59,2925,186,190,140
0.51,4,1,101,59,2925,134,139,101
0.3,2,1,83,39,2925,205,208,51
1.02,2,0,88,39,2925,280,276,51
1.2,3,0,73,59,2925,321,311,196
0.81,1,3,104,29,2926,222,217,155
0.81,3,2,80,39,2926,234,232,149
0.81,3,2,81,79,2926,231,225,147
0.77,4,4,101,49,2927,210,214,149
0.8,2,2,62,59,2927,238,241,142
0.9,3,3,63,79,2927,263,261,156
0.7,2,2,81,39,2928,203,207,133
0.7,4,5,76,69,2928,198,202,127
0.74,4,2,78,59,2929,213,216,137
0.8,4,5,79,49,2929,232,239,150
0.7,2,5,86,49,2929,199,202,133
0.7,2,2,69,49,2929,209,214,130
0.71,4,5,81,79,2930,205,202,132
0.7,3,4,71,59,2930,201,205,126
0.7,2,4,91,19,2930,198,203,136
0.71,2,5,91,49,2930,200,205,137
0.71,2,4,95,49,2930,200,204,139
0.71,2,4,94,49,2930,198,201,137
0.3,2,2,55,107,605,68,252,146
0.3,0,3,118,39,2930,68,65,175
0.71,2,6,85,49,2930,206,201,134
0.7,4,7,76,49,2931,203,207,130
0.72,4,5,101,49,2931,200,203,142
0.72,2,5,86,69,2931,202,205,135
0.7,3,6,88,89,2932,202,193,132
0.7,3,7,78,49,2932,211,202,132
0.7,4,7,100,59,2932,197,191,137
0.72,4,7,90,49,2933,198,203,135
0.59,4,7,74,69,2933,175,180,112
0.73,3,5,67,59,2933,215,218,132
0.75,2,5,91,49,2933,212,218,145
0.75,1,3,44,39,2933,229,239,128
0.9,1,3,95,110,2934,231,241,160
0.71,2,3,88,19,2934,208,205,138
0.91,3,2,70,7,2935,258,247,155
1.17,0,0,122,99,2935,299,289,215
0.8,3,4,88,79,2935,223,217,146
0.7,4,7,86,79,2936,194,200,131
0.81,4,2,70,59,2936,237,242,147
0.74,2,5,73,69,2936,212,217,134
0.7,2,3,94,19,2936,200,203,138
0.82,2,3,89,39,2937,232,229,153
0.76,3,2,51,99,2937,243,226,133
0.76,3,4,64,49,2937,232,222,136
0.95,3,3,56,79,2937,266,263,153
0.71,4,6,95,49,2938,197,203,138
0.71,4,6,95,69,2938,196,198,136
0.81,2,3,70,49,2938,241,238,147
0.3,4,2,95,39,2939,68,206,51
0.3,4,2,75,39,2939,68,214,133
0.83,4,3,87,39,2939,230,234,153
0.77,3,2,63,79,2939,232,226,137
0.8,2,3,76,39,2939,233,233,147
0.73,2,5,95,59,2939,203,208,141
0.72,2,3,92,49,2939,202,205,138
0.75,2,5,74,29,2939,224,222,140
0.8,3,3,67,59,2939,234,227,140
0.81,2,5,86,39,2939,233,230,152
0.82,3,5,94,69,2939,230,224,154
0.7,1,7,99,49,2940,190,197,136
1.24,4,0,87,29,2940,316,324,208
0.7,4,7,94,69,2940,191,195,133
0.7,2,4,80,19,2940,223,195,135
0.75,0,5,28,116,2940,249,240,124
1.0,1,0,44,89,2940,298,292,163
0.75,2,5,84,49,2940,215,212,140
0.7,2,5,83,39,2940,204,199,132
0.79,4,3,60,69,2941,235,238,139
0.8,1,2,106,69,2941,214,218,154
0.81,4,3,95,59,2942,223,226,153
0.71,3,4,79,59,2942,207,203,132
1.03,0,3,125,69,2942,261,256,194
0.7,2,5,76,39,2942,209,210,133
0.76,3,2,84,69,2942,215,213,140
0.3,2,3,88,69,605,258,65,200
0.73,2,2,82,39,2943,213,209,137
0.72,2,5,88,39,2943,208,206,138
0.3,2,7,88,39,605,211,216,51
0.79,2,2,84,29,2944,227,229,149
0.57,4,6,72,49,2945,170,175,108
0.79,4,5,83,29,2945,220,225,145
0.78,4,2,92,59,2945,217,221,148
0.85,2,2,117,39,605,226,229,168
0.71,4,4,101,69,2946,195,198,139
0.71,4,4,95,49,2946,200,204,139
0.72,2,6,90,39,2946,203,206,138
0.72,2,6,93,49,2946,201,204,138
0.77,2,2,83,39,2946,221,224,145
0.79,2,2,91,29,2946,221,225,150
0.78,4,4,85,39,2947,223,225,147
0.76,2,4,89,49,2947,213,218,144
0.92,2,3,53,49,2947,268,266,153
0.73,3,5,77,69,2947,213,208,134
0.7,2,6,80,49,2947,200,203,130
0.7,2,6,73,39,2947,68,212,131
0.74,2,4,88,39,2947,210,213,141
0.74,2,4,79,49,2947,214,217,138
0.73,2,2,80,49,2947,210,212,136
0.82,1,5,92,19,2947,228,236,156
0.9,3,2,77,39,2947,257,253,161
0.73,2,4,85,29,2948,211,215,140
0.7,2,2,88,39,2948,199,201,134
0.9,3,3,93,59,2948,246,242,164
0.9,0,3,132,79,2948,223,217,172
0.9,3,3,74,79,2948,259,255,160
0.9,2,3,88,39,2948,251,248,164
1.0,0,3,126,59,2948,259,248,191
0.72,4,5,98,39,2949,197,204,140
0.76,2,2,85,49,2949,215,220,143
0.77,2,2,94,49,2949,212,223,148
0.72,2,4,91,29,2949,203,205,138
0.99,0,2,48,116,2949,288,282,160
0.81,4,4,95,59,2950,221,227,153
0.71,2,4,92,49,2950,199,204,137
0.71,3,5,89,79,2950,203,199,135
0.54,2,6,84,29,2951,158,159,106
0.72,4,4,95,59,2951,196,199,136
0.81,2,2,91,59,2951,226,227,152
0.73,2,2,84,29,2951,208,212,137
0.72,2,2,78,39,2951,215,210,136
0.7,4,5,92,59,2952,197,199,135
0.7,4,5,102,69,2952,194,198,139
0.3,2,5,88,69,2952,194,198,51
0.7,4,4,81,79,2952,199,201,130
0.72,2,5,83,29,2952,207,210,136
0.72,2,5,82,29,2952,207,211,136
0.7,2,5,87,59,2952,201,204,135
0.7,2,5,94,49,2952,194,199,135
0.7,2,5,89,29,2952,202,206,137
0.74,2,1,89,18,2952,210,212,141
0.7,1,4,78,89,2952,200,203,129
0.8,4,5,59,69,2953,233,239,138
0.79,3,5,98,69,2953,215,211,147
0.75,1,4,112,69,2953,198,203,147
0.71,4,5,64,79,2954,211,216,128
0.72,2,2,87,29,2954,206,209,138
0.72,3,5,79,69,2954,206,211,134
0.72,3,2,82,69,2954,202,210,134
0.3,2,2,91,39,605,211,65,143
0.82,4,2,99,59,2954,228,226,157
0.76,2,5,85,19,2954,219,223,145
0.89,3,4,90,99,2955,245,234,159
0.7,4,5,92,49,2956,198,202,136
0.74,4,4,82,39,2956,212,215,138
0.74,4,2,91,39,2956,68,65,140
0.95,1,3,106,49,2956,244,255,175
0.91,4,2,96,69,2956,245,251,168
0.7,2,5,76,49,2956,206,208,131
0.71,1,7,50,79,2956,220,225,125
0.7,3,4,72,59,2956,209,202,128
0.72,2,5,88,39,2956,206,203,140
0.72,2,5,90,39,2956,206,204,138
0.72,2,6,88,29,2958,205,208,138
0.79,2,4,90,49,2958,220,225,149
0.72,1,4,48,57,2958,216,218,121
0.98,0,3,84,115,2958,277,256,173
0.56,4,6,69,59,2959,167,173,105
0.7,4,4,69,59,2959,204,210,127
0.79,3,5,91,59,2959,223,220,149
0.82,2,2,86,29,2959,231,235,153
0.74,0,7,120,59,2959,201,191,150
0.71,4,7,86,39,2960,201,204,134
0.7,4,5,98,39,2960,192,200,137
0.7,1,5,102,49,2960,191,198,138
0.7,2,2,88,49,605,203,207,51
0.76,2,5,94,39,2960,213,209,144
0.72,2,5,81,39,2960,208,212,136
0.3,2,1,88,59,605,183,65,51
0.71,1,7,57,89,2960,211,221,125
0.74,2,4,86,29,2960,216,211,141
0.77,4,4,96,59,2961,206,209,143
0.74,2,7,80,49,2961,210,216,137
0.72,3,4,83,79,2961,210,206,136
0.73,3,4,87,39,2961,212,207,139
0.73,3,4,95,39,2961,206,204,141
0.63,2,7,91,39,2961,179,181,123
